X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
16_28    3.194266e-07    0.0052206647    6.197379e-06    0.00010260651    3.3571869e-06    2.7645706e-07
17_28    3.6656652e-07    0.0055483677    7.156961e-06    0.0001596227    3.7811394e-06    3.1874941e-07
18_28    4.2092617e-07    0.005723131    1.1700741e-05    0.0002479752    4.2887e-06    4.047054e-07
19_28    5.082987e-07    0.0057559516    1.37369e-05    0.00037676276    4.847945e-06    5.614318e-07
20_28    7.067586e-07    0.005977682    1.6452572e-05    0.0005834478    5.85841e-06    7.983043e-07
21_28    1.0250292e-06    0.006200415    1.8506873e-05    0.00086862297    7.5201997e-06    1.1946543e-06
22_28    1.3479852e-06    0.0061508575    1.7838765e-05    0.0011015572    8.849349e-06    1.7044183e-06
23_28    1.5260866e-06    0.0057281423    1.6218764e-05    0.0012454581    9.114841e-06    1.9789204e-06
24_28    1.5179571e-06    0.005035397    1.3045186e-05    0.0012398076    8.216529e-06    1.8516367e-06
25_28    1.3603169e-06    0.004312766    1.1135139e-05    0.0009816639    6.6014236e-06    1.4201705e-06
26_28    1.122765e-06    0.0038100958    9.971573e-06    0.00065142324    5.4431443e-06    9.902835e-07
27_28    9.033975e-07    0.0033250586    9.382815e-06    0.00044654065    4.7923754e-06    7.460777e-07
28_28    7.301344e-07    0.0027076916    6.8150907e-06    0.00031706557    4.122316e-06    5.9564115e-07
29_28    6.2662866e-07    0.0021777253    4.094016e-06    0.0001917723    3.4506586e-06    4.891409e-07
30_28    5.805377e-07    0.0017892753    2.5702607e-06    0.00011566391    3.010546e-06    4.252376e-07
31_28    5.719823e-07    0.0014821076    1.4024276e-06    8.036001e-05    2.8027225e-06    3.957037e-07
32_28    5.79743e-07    0.0012451056    1.2329066e-06    5.832294e-05    2.6384803e-06    3.6996727e-07
33_28    5.7632803e-07    0.0010799973    3.392944e-07    5.080615e-05    2.3988525e-06    3.269288e-07
34_28    5.423703e-07    0.0009763429    7.744327e-07    3.7415837e-05    2.1473554e-06    2.8202896e-07
35_28    4.9548424e-07    0.00086788234    9.502624e-08    2.455977e-05    1.9913955e-06    2.3428099e-07
36_28    4.584333e-07    0.0007551693    3.703234e-08    1.822136e-05    1.9159077e-06    1.9227365e-07
37_28    4.2358516e-07    0.00067979266    6.4654296e-07    8.480225e-06    1.8493802e-06    1.6379724e-07
38_28    3.7590405e-07    0.00063733367    -4.8785896e-08    3.874667e-06    1.7641095e-06    1.3596338e-07
39_28    3.3564265e-07    0.0006156281    5.0440445e-07    5.6645863e-06    1.7001369e-06    1.13146484e-07
40_28    3.1821375e-07    0.00060772384    5.3532426e-07    6.5891695e-06    1.6727687e-06    1.0249919e-07
0_29    3.1372747e-07    0.0038182528    3.3218682e-06    7.678717e-05    2.382003e-06    1.2486744e-07
1_29    3.3679723e-07    0.0038664562    3.3852327e-06    7.984405e-05    2.5361926e-06    1.419155e-07
2_29    3.6951553e-07    0.0040133256    3.4435066e-06    9.429378e-05    2.841905e-06    1.6644161e-07
3_29    3.5880515e-07    0.0042987275    5.1983016e-06    0.00011779306    3.1180195e-06    1.7985455e-07
4_29    3.1051e-07    0.0046252217    5.1184934e-06    0.00011554943    3.1320567e-06    1.8349114e-07
5_29    2.8011942e-07    0.004810104    5.2774744e-06    8.664918e-05    2.9772837e-06    1.6812193e-07
6_29    2.9634478e-07    0.004854537    5.375997e-06    6.981929e-05    2.9793785e-06    1.6078388e-07
7_29    3.5793173e-07    0.005048614    5.507387e-06    0.00010537964    3.3091499e-06    1.8122563e-07
8_29    4.0376585e-07    0.005896372    6.9245343e-06    0.00019761201    3.7386214e-06    2.4346588e-07
9_29    3.9545586e-07    0.0071424455    1.0006496e-05    0.00027844656    3.986241e-06    2.9815706e-07
10_29    3.7259716e-07    0.007577754    1.306899e-05    0.00024292729    3.899052e-06    2.7142255e-07
11_29    3.5640966e-07    0.007101774    1.0253144e-05    0.0001571852    3.7100028e-06    2.0180757e-07
12_29    3.4773961e-07    0.0065746647    6.5097947e-06    0.00010165316    3.5801545e-06    1.7187564e-07
13_29    3.3863208e-07    0.0059009995    3.8071341e-06    7.2357005e-05    3.4066022e-06    1.6815902e-07
14_29    3.2662805e-07    0.0052324124    3.2230164e-06    7.314872e-05    3.2693429e-06    1.8914623e-07
15_29    3.3006353e-07    0.0050212857    4.3669907e-06    9.701167e-05    3.351149e-06    2.3115234e-07
16_29    3.5751683e-07    0.005209801    5.2741552e-06    0.00014010185    3.6319846e-06    2.8547436e-07
17_29    3.9828626e-07    0.005492693    6.102955e-06    0.00020281675    4.0553114e-06    3.4157793e-07
18_29    4.596221e-07    0.0056996346    1.0425617e-05    0.00029181366    4.5928796e-06    4.384867e-07
19_29    5.847731e-07    0.0058371704    1.161406e-05    0.00045774027    5.362921e-06    6.408064e-07
20_29    8.6180046e-07    0.0060011176    1.3443583e-05    0.0008288352    7.173599e-06    1.019383e-06
21_29    1.351499e-06    0.0058354177    1.3509583e-05    0.0014597639    1.0539883e-05    1.7065613e-06
26_29    1.1262613e-06    0.0033752213    8.854642e-06    0.000927493    5.892151e-06    1.1390009e-06
27_29    8.937094e-07    0.0030733235    7.535948e-06    0.0004811675    4.6906107e-06    7.3956164e-07
28_29    6.9912795e-07    0.0026430811    5.6100307e-06    0.00027592413    3.922473e-06    5.533978e-07
29_29    5.6690664e-07    0.002247347    2.9528398e-06    0.00015804818    3.274299e-06    4.597397e-07
30_29    4.963985e-07    0.0018871267    1.6475744e-06    9.1706206e-05    2.833377e-06    4.105705e-07
31_29    4.7902324e-07    0.0015464785    1.3925943e-06    6.0501065e-05    2.6296154e-06    3.8184797e-07
32_29    5.0377326e-07    0.0012534814    8.870803e-07    4.2394637e-05    2.532832e-06    3.6986185e-07
33_29    5.3149535e-07    0.0010588168    4.3038585e-07    3.946333e-05    2.3914165e-06    3.5166002e-07
34_29    5.2139336e-07    0.0009515801    -6.808176e-08    3.1139796e-05    2.191544e-06    3.114919e-07
35_29    4.8552675e-07    0.000847899    5.3251546e-07    2.0748708e-05    2.0596085e-06    2.5550779e-07
36_29    4.6175307e-07    0.0007453854    6.1054226e-07    1.557202e-05    2.0114753e-06    2.1195738e-07
37_29    4.460726e-07    0.0006857993    -1.916502e-07    8.261807e-06    1.96126e-06    1.8015089e-07
38_29    4.1111278e-07    0.00065114204    -3.770747e-07    3.5511696e-06    1.8633173e-06    1.5057792e-07
39_29    3.6955402e-07    0.00062790734    -1.7036182e-07    1.4239922e-06    1.77563e-06    1.2673175e-07
40_29    3.4897437e-07    0.00061806454    -1.3318534e-07    9.2318044e-07    1.7352842e-06    1.1509766e-07
0_30    4.1568433e-07    0.0036420533    4.2837105e-06    0.00012897732    2.9065752e-06    1.6275189e-07
1_30    4.3950746e-07    0.0036666463    4.4035874e-06    0.00013079269    3.0206795e-06    1.8209478e-07
2_30    4.617539e-07    0.0037438269    5.1870106e-06    0.00014000827    3.2023008e-06    2.144891e-07
3_30    4.064547e-07    0.003933847    5.0554763e-06    0.00015128579    3.2475498e-06    2.2837207e-07
4_30    3.0761146e-07    0.0042329263    4.5928036e-06    0.00012823526    3.0672431e-06    2.074585e-07
5_30    2.5708036e-07    0.004470529    4.526637e-06    8.957002e-05    2.848106e-06    1.7495259e-07
6_30    2.6913304e-07    0.004607279    4.978901e-06    6.939618e-05    2.8677941e-06    1.5939737e-07
7_30    3.2627761e-07    0.0048320643    4.6994605e-06    9.862063e-05    3.2332784e-06    1.850606e-07
8_30    3.8877124e-07    0.0055862092    6.6994494e-06    0.00019543387    3.8287294e-06    2.6292977e-07
9_30    4.2734985e-07    0.0068210247    1.0638842e-05    0.0003334268    4.4343287e-06    3.5521006e-07
10_30    4.3582085e-07    0.0075702136    1.4199896e-05    0.00037587862    4.652546e-06    3.6099775e-07
11_30    4.0763675e-07    0.0075664236    1.3003818e-05    0.00030298202    4.4233975e-06    2.9685688e-07
12_30    3.7080602e-07    0.0073214867    1.1002033e-05    0.00019728475    4.0081813e-06    2.4042177e-07
13_30    3.528314e-07    0.006572032    5.6990034e-06    0.00011247179    3.6067036e-06    2.0211061e-07
14_30    3.3966802e-07    0.0055965027    3.5424468e-06    9.032047e-05    3.3866722e-06    1.9760014e-07
15_30    3.4156432e-07    0.0050656237    4.237392e-06    0.00011153286    3.451921e-06    2.3160037e-07
16_30    3.679561e-07    0.005034138    5.1705338e-06    0.00016565324    3.7305786e-06    2.9752016e-07
17_30    4.016562e-07    0.005259389    6.7065084e-06    0.0002363678    4.118581e-06    3.6699709e-07
18_30    4.5070007e-07    0.005616157    9.126079e-06    0.00033058904    4.6053983e-06    4.7228576e-07
19_30    5.975382e-07    0.0060732034    1.0849001e-05    0.0005185986    5.467945e-06    7.1665283e-07
20_30    9.59844e-07    0.006493083    1.3744207e-05    0.001032495    7.834085e-06    1.2537e-06
26_30    1.1526448e-06    0.0030743354    6.1789565e-06    0.0012227057    6.672076e-06    1.3085636e-06
27_30    9.487213e-07    0.002880676    5.9343633e-06    0.0005729068    5.008491e-06    8.1877425e-07
28_30    7.6053664e-07    0.0025883582    4.2586944e-06    0.00028067178    4.0861964e-06    5.836405e-07
29_30    5.9315875e-07    0.002275376    2.6748373e-06    0.00015631798    3.3738456e-06    4.496276e-07
30_30    4.7570674e-07    0.0019589309    1.0723146e-06    8.8757086e-05    2.8762995e-06    3.6788208e-07
31_30    4.1183938e-07    0.0016377715    9.967708e-07    5.164501e-05    2.5924403e-06    3.25541e-07
32_30    4.016056e-07    0.0013422254    1.0802981e-06    3.0918254e-05    2.4561828e-06    3.1201242e-07
33_30    4.2047103e-07    0.0011482727    2.1668629e-07    2.5114177e-05    2.3592447e-06    3.0683503e-07
34_30    4.1912426e-07    0.0010225328    -1.352832e-09    2.1483445e-05    2.2183228e-06    2.795381e-07
35_30    4.043301e-07    0.00089686486    4.2195649e-07    1.4473603e-05    2.1138735e-06    2.3842293e-07
36_30    4.1334178e-07    0.00079068553    1.6146144e-07    1.123644e-05    2.0848722e-06    2.0608012e-07
37_30    4.4368204e-07    0.00073459366    -2.140935e-07    6.8205195e-06    2.0588948e-06    1.8786315e-07
38_30    4.5885147e-07    0.0007022375    1.2414469e-07    4.63258e-06    1.9795802e-06    1.7617492e-07
39_30    4.410705e-07    0.0006804517    6.2079874e-07    3.338111e-06    1.8990324e-06    1.5861784e-07
40_30    4.262644e-07    0.0006712223    5.726576e-07    2.955539e-06    1.8607618e-06    1.465118e-07
0_31    4.903343e-07    0.003524185    3.6206168e-06    0.00013827185    3.1677766e-06    1.614774e-07
1_31    4.9869607e-07    0.0035415022    3.640635e-06    0.00014065398    3.2127994e-06    1.7911549e-07
2_31    4.822238e-07    0.0035952257    3.7704203e-06    0.00014689485    3.209784e-06    2.0746549e-07
3_31    3.804156e-07    0.003727428    3.403037e-06    0.00013931136    2.9948067e-06    2.1268863e-07
4_31    2.63419e-07    0.0039389227    3.189961e-06    0.0001064465    2.6939463e-06    1.7937619e-07
5_31    2.1239423e-07    0.0041601863    3.890125e-06    8.0605554e-05    2.5358036e-06    1.4850127e-07
6_31    2.1802842e-07    0.0043832534    4.1396115e-06    6.576164e-05    2.6362165e-06    1.3911313e-07
7_31    2.7031174e-07    0.00467709    4.6039427e-06    8.130083e-05    3.0303045e-06    1.6389303e-07
8_31    3.5470637e-07    0.005384036    7.1541945e-06    0.00017316324    3.7010323e-06    2.3698863e-07
9_31    4.3972395e-07    0.0064197113    1.1319012e-05    0.00033646618    4.478912e-06    3.3305037e-07
10_31    4.8163713e-07    0.0070479414    1.4016029e-05    0.00043548385    4.879834e-06    3.7506516e-07
11_31    4.5219898e-07    0.007185983    1.4978921e-05    0.0004072072    4.6831265e-06    3.6701226e-07
12_31    3.8525394e-07    0.007155044    1.3306642e-05    0.00027979308    4.1386515e-06    3.0934802e-07
13_31    3.4298074e-07    0.006605958    6.883899e-06    0.00014679406    3.6535012e-06    2.3784652e-07
14_31    3.2738458e-07    0.0057172803    3.7151215e-06    9.581111e-05    3.4554232e-06    2.1136918e-07
15_31    3.3556336e-07    0.005124864    4.042921e-06    0.000108983775    3.50517e-06    2.2558427e-07
16_31    3.6749603e-07    0.0049852026    4.9202217e-06    0.00016522729    3.7157276e-06    2.8691565e-07
17_31    3.992249e-07    0.005226159    6.4697e-06    0.00024943252    4.024295e-06    3.6383395e-07
18_31    4.3923603e-07    0.005770163    9.441316e-06    0.00034212717    4.4216704e-06    4.6541382e-07
19_31    6.0143753e-07    0.006538293    1.2467512e-05    0.0005021185    5.211597e-06    7.1487233e-07
20_31    1.0142755e-06    0.00727623    1.8588056e-05    0.0009792472    7.468685e-06    1.3315951e-06
26_31    1.1097144e-06    0.0031281598    5.016508e-06    0.001496719    7.170373e-06    1.3340677e-06
27_31    9.565634e-07    0.0028756224    5.063153e-06    0.00069139927    5.341939e-06    8.716349e-07
28_31    8.3603334e-07    0.002570525    3.7248908e-06    0.00032167468    4.3993364e-06    6.476462e-07
29_31    6.8813387e-07    0.0022497692    2.9814062e-06    0.00018233169    3.6602112e-06    4.8815986e-07
30_31    5.428482e-07    0.0019718388    2.0057353e-06    0.00010335695    3.0835245e-06    3.616102e-07
31_31    4.3145388e-07    0.0017333012    9.296341e-07    6.0155882e-05    2.6780986e-06    2.943094e-07
32_31    3.6488382e-07    0.0015209605    9.957644e-07    3.264417e-05    2.4342494e-06    2.5763092e-07
33_31    3.4529316e-07    0.0013602142    4.606357e-07    2.3534707e-05    2.3108082e-06    2.3736297e-07
34_31    3.319646e-07    0.0012028622    2.8678105e-07    1.5785343e-05    2.2022932e-06    2.1317281e-07
35_31    3.2639971e-07    0.0010300351    7.999789e-07    1.360293e-05    2.110492e-06    1.8728282e-07
36_31    3.5240953e-07    0.0009105799    -3.0353817e-08    1.5812573e-05    2.0688867e-06    1.7329646e-07
37_31    4.0942425e-07    0.0008475892    -1.2848706e-07    7.913634e-06    2.0404934e-06    1.8253729e-07
38_31    4.701673e-07    0.00081039727    1.7842287e-07    5.0599056e-06    1.9877473e-06    1.9785529e-07
39_31    4.9286933e-07    0.00079619663    3.6294193e-07    5.6857107e-06    1.9359425e-06    1.8976476e-07
40_31    4.957245e-07    0.00079320604    3.6984412e-07    5.966803e-06    1.9113716e-06    1.7880355e-07
0_32    4.609182e-07    0.0036221226    2.742625e-06    0.00013805174    3.098535e-06    1.5403442e-07
1_32    4.458562e-07    0.0036556744    2.76908e-06    0.00013745343    3.0947049e-06    1.5956965e-07
2_32    3.9189717e-07    0.0037387095    3.1642917e-06    0.00013058855    2.9601877e-06    1.6386396e-07
3_32    2.885383e-07    0.003839414    2.7086062e-06    0.000104726394    2.5816446e-06    1.5189487e-07
4_32    2.0410297e-07    0.0038980362    2.4169744e-06    7.808785e-05    2.2661238e-06    1.3228325e-07
5_32    1.7522385e-07    0.00398762    2.772601e-06    7.78746e-05    2.2287868e-06    1.2560967e-07
6_32    1.8024124e-07    0.0041735424    3.4948298e-06    7.5116455e-05    2.4191727e-06    1.2804978e-07
7_32    2.2741852e-07    0.0044329823    4.254369e-06    8.387558e-05    2.8092118e-06    1.4936674e-07
8_32    3.1846258e-07    0.0050187996    6.8926242e-06    0.00016574068    3.4291097e-06    2.0723002e-07
9_32    4.085317e-07    0.0058651157    9.287e-06    0.0003163652    4.1304343e-06    2.809644e-07
10_32    4.431988e-07    0.0064074676    1.2203225e-05    0.0004081281    4.467222e-06    3.2253493e-07
11_32    4.062879e-07    0.0065678554    1.3176222e-05    0.0003765495    4.2742904e-06    3.2897316e-07
12_32    3.4577667e-07    0.006572806    1.1298262e-05    0.00024920815    3.858703e-06    2.8545014e-07
13_32    3.1851803e-07    0.006281079    6.4448595e-06    0.00013558811    3.5955625e-06    2.3029942e-07
14_32    3.23615e-07    0.0058162548    3.8385983e-06    9.4659794e-05    3.5720693e-06    2.1485327e-07
15_32    3.4263869e-07    0.005520981    3.507257e-06    0.00010724696    3.637001e-06    2.2884902e-07
16_32    3.696415e-07    0.005496452    3.9333972e-06    0.00015271861    3.7510115e-06    2.769072e-07
17_32    3.9144857e-07    0.0057820696    6.760035e-06    0.00022973878    3.924846e-06    3.4338132e-07
18_32    4.3480088e-07    0.006367453    9.667152e-06    0.0003095221    4.194206e-06    4.3838952e-07
19_32    6.263743e-07    0.0071103894    1.2780477e-05    0.00044322707    4.826388e-06    6.739786e-07
20_32    1.0511734e-06    0.007685689    1.7795508e-05    0.0007955284    6.5079716e-06    1.2375555e-06
21_32    1.5679799e-06    0.0075798975    1.9735839e-05    0.0014994453    9.966669e-06    2.2421834e-06
27_32    9.0529994e-07    0.0030208358    3.972391e-06    0.0007711522    5.5078813e-06    8.6749526e-07
28_32    8.4610167e-07    0.0026099433    2.3032414e-06    0.00035989805    4.6638856e-06    6.7234527e-07
29_32    7.4753694e-07    0.0022649302    2.3545279e-06    0.00020831656    3.9672464e-06    5.4253286e-07
30_32    6.2368605e-07    0.002033652    1.5321042e-06    0.00012514948    3.3475053e-06    4.0400857e-07
31_32    5.045121e-07    0.0018806116    1.8066535e-06    7.615294e-05    2.8427423e-06    3.0089748e-07
32_32    3.966328e-07    0.0017479382    9.943024e-07    4.0196534e-05    2.4722824e-06    2.3768418e-07
33_32    3.351274e-07    0.0016117723    8.850408e-07    2.499341e-05    2.272114e-06    2.0327437e-07
34_32    3.119377e-07    0.0014270478    1.0803387e-06    1.5443835e-05    2.1637932e-06    1.8100869e-07
35_32    3.1447144e-07    0.0012152808    2.1865411e-07    1.4786096e-05    2.071846e-06    1.5741132e-07
36_32    3.353309e-07    0.0010778527    3.6389073e-07    1.811073e-05    1.9969568e-06    1.5132234e-07
37_32    3.7386218e-07    0.0010069666    4.5156057e-07    8.395789e-06    1.9322263e-06    1.739489e-07
38_32    4.341667e-07    0.000959575    1.3538865e-07    3.7785749e-06    1.884118e-06    2.0149639e-07
39_32    4.7968933e-07    0.00093472673    -4.5994173e-07    2.9517626e-06    1.8569849e-06    2.0224218e-07
40_32    4.972425e-07    0.0009267674    -4.8584235e-07    2.807012e-06    1.8458089e-06    1.953552e-07
0_33    4.1879747e-07    0.003711407    2.2060847e-06    0.00015444108    3.0407828e-06    1.5657284e-07
1_33    3.87957e-07    0.003769589    2.1926453e-06    0.00015219499    3.0356898e-06    1.5888543e-07
2_33    3.0878093e-07    0.003914079    2.8617026e-06    0.00013586433    2.8475472e-06    1.5159442e-07
3_33    2.0885365e-07    0.004052565    2.3860493e-06    9.09827e-05    2.3466089e-06    1.2486662e-07
4_33    1.5988556e-07    0.0040056827    2.384085e-06    6.269205e-05    2.004728e-06    1.1099632e-07
5_33    1.6018504e-07    0.003913394    1.96776e-06    7.327403e-05    2.0342356e-06    1.16390886e-07
6_33    1.7138676e-07    0.0039615207    2.9905336e-06    7.440793e-05    2.2698111e-06    1.17867465e-07
7_33    2.0724752e-07    0.004113454    3.5723706e-06    7.825571e-05    2.6142502e-06    1.3207128e-07
8_33    2.7440325e-07    0.0044891657    5.143833e-06    0.00013291732    3.0752392e-06    1.7810025e-07
9_33    3.2274258e-07    0.005108022    7.2741677e-06    0.00023970676    3.534505e-06    2.329957e-07
10_33    3.2556773e-07    0.005621113    1.0015176e-05    0.00029482163    3.689315e-06    2.6314606e-07
11_33    2.977689e-07    0.0058492464    1.0422065e-05    0.000243638    3.563239e-06    2.5939863e-07
12_33    2.8680518e-07    0.0059181927    8.166726e-06    0.0001532335    3.4905188e-06    2.42461e-07
13_33    3.2123572e-07    0.0059422953    4.919193e-06    0.000114553164    3.6365989e-06    2.398393e-07
14_33    3.7264718e-07    0.006019898    5.0867934e-06    0.00012572421    3.847755e-06    2.590628e-07
15_33    4.0810855e-07    0.006177424    5.2804958e-06    0.00015432361    3.946916e-06    2.875423e-07
16_33    4.3249784e-07    0.006402908    7.0721817e-06    0.00019816146    4.0164537e-06    3.3665916e-07
17_33    4.5376754e-07    0.0067029865    8.9206405e-06    0.00026327246    4.1086114e-06    4.054681e-07
18_33    5.127346e-07    0.0070906724    1.2210106e-05    0.0003266219    4.2345105e-06    4.99226e-07
19_33    6.9933634e-07    0.00742907    1.3285216e-05    0.0004265461    4.6004698e-06    6.8361254e-07
20_33    1.0372332e-06    0.0074487342    1.3481988e-05    0.00063116313    5.555019e-06    1.0630062e-06
21_33    1.3792522e-06    0.0069069047    1.5256745e-05    0.0010361352    7.689419e-06    1.729195e-06
26_33    9.190388e-07    0.0036627583    3.7239568e-06    0.0014252631    6.6966377e-06    1.2048735e-06
27_33    8.3862443e-07    0.003128951    3.1715333e-06    0.00071441423    5.424577e-06    8.200952e-07
28_33    7.868233e-07    0.0026652492    2.2445201e-06    0.00036086497    4.740306e-06    6.277994e-07
29_33    7.15728e-07    0.0023302706    2.3096661e-06    0.00021333715    4.1061367e-06    5.318815e-07
30_33    6.346396e-07    0.0021414696    1.5170988e-06    0.00013144285    3.4784077e-06    4.3854033e-07
31_33    5.553288e-07    0.0020388493    1.1680323e-06    8.341183e-05    2.9688085e-06    3.3842082e-07
32_33    4.601694e-07    0.0019422994    7.697442e-07    4.7873782e-05    2.5834777e-06    2.562051e-07
33_33    3.807415e-07    0.001811446    4.367234e-07    3.1013966e-05    2.3426821e-06    2.0312204e-07
34_33    3.4515259e-07    0.0016212481    7.125761e-07    2.1057744e-05    2.2034606e-06    1.8238156e-07
35_33    3.4485979e-07    0.0014105567    4.652431e-07    1.4247847e-05    2.0811171e-06    1.7594466e-07
36_33    3.4925102e-07    0.0012601197    5.286422e-08    1.4441328e-05    1.9620134e-06    1.7268883e-07
37_33    3.4983873e-07    0.0011681948    2.0103722e-07    8.356138e-06    1.8660669e-06    1.6969078e-07
38_33    3.798284e-07    0.0011060574    -6.3641534e-07    6.848901e-06    1.8099507e-06    1.769341e-07
39_33    4.21941e-07    0.0010683213    3.251582e-07    3.6396775e-06    1.7850464e-06    1.8351993e-07
40_33    4.4264772e-07    0.0010536861    3.9262403e-07    2.3580358e-06    1.7758798e-06    1.8538826e-07
0_34    4.1944315e-07    0.0038105492    2.2364836e-06    0.00015618566    2.9357427e-06    1.5111598e-07
1_34    3.872386e-07    0.003869807    2.2159245e-06    0.00015471145    2.9483317e-06    1.5696278e-07
2_34    3.0122447e-07    0.0040341653    2.263073e-06    0.00013979684    2.7842334e-06    1.5713572e-07
3_34    1.9133331e-07    0.004223157    2.6322275e-06    9.23935e-05    2.2925685e-06    1.3551589e-07
4_34    1.5118306e-07    0.004176658    2.118878e-06    6.245084e-05    1.9881538e-06    1.1529763e-07
5_34    1.6831486e-07    0.003993153    2.0151122e-06    7.471385e-05    2.0796801e-06    1.0792781e-07
6_34    1.9376016e-07    0.003947053    3.3973931e-06    8.283047e-05    2.366727e-06    1.0593156e-07
7_34    2.3115317e-07    0.004025626    3.707468e-06    8.699124e-05    2.6720907e-06    1.1874925e-07
8_34    2.769695e-07    0.0042193932    4.66155e-06    0.000114848466    2.9188536e-06    1.5386841e-07
9_34    2.8277387e-07    0.004575049    5.3827744e-06    0.0001662188    3.0725114e-06    2.0792805e-07
10_34    2.606659e-07    0.0049159746    7.1029576e-06    0.00018713185    3.1119835e-06    2.4162193e-07
11_34    2.500451e-07    0.0051115844    7.2960497e-06    0.00015717298    3.192089e-06    2.475124e-07
12_34    2.8671556e-07    0.005255937    6.6334237e-06    0.00014135634    3.4621942e-06    2.6325935e-07
13_34    3.865352e-07    0.005515142    6.183592e-06    0.00016790078    3.893812e-06    3.0368074e-07
14_34    4.84456e-07    0.005886444    6.258593e-06    0.00022115262    4.223582e-06    3.5564204e-07
15_34    5.337727e-07    0.006306813    7.1605946e-06    0.00026687747    4.318053e-06    3.949903e-07
16_34    5.6562504e-07    0.0066983514    9.559684e-06    0.0003113538    4.3459722e-06    4.5879295e-07
17_34    5.9797236e-07    0.006961328    1.0934288e-05    0.00035884307    4.350564e-06    5.4053413e-07
18_34    6.564591e-07    0.0070979316    1.1697372e-05    0.00038536848    4.2880015e-06    6.0801244e-07
19_34    7.8495725e-07    0.0070629246    1.1251443e-05    0.0004127134    4.3283208e-06    6.87094e-07
20_34    9.977251e-07    0.0067654047    1.0235628e-05    0.00048410642    4.721363e-06    8.612488e-07
21_34    1.190915e-06    0.0060991985    1.0890361e-05    0.00067728467    5.879505e-06    1.2294772e-06
22_34    1.2211846e-06    0.005268467    8.7203325e-06    0.0010922069    7.6057745e-06    1.6890967e-06
25_34    9.188009e-07    0.0040846514    4.969633e-06    0.0015214521    7.080778e-06    1.4521183e-06
26_34    8.230915e-07    0.003610783    3.1538832e-06    0.000976948    5.6777662e-06    1.0324525e-06
27_34    7.6341223e-07    0.0030694513    2.6156526e-06    0.0005312784    4.961324e-06    7.188009e-07
28_34    7.065744e-07    0.0026412776    2.17132e-06    0.00030288988    4.5279776e-06    5.425868e-07
29_34    6.413957e-07    0.0023649365    1.840343e-06    0.00018876929    4.014528e-06    4.66837e-07
30_34    5.7966895e-07    0.002196802    5.2970154e-07    0.00011480413    3.4207112e-06    4.321406e-07
31_34    5.427934e-07    0.0021073488    1.1106978e-06    7.355616e-05    2.9582197e-06    3.8276303e-07
32_34    5.064557e-07    0.0020262953    1.0297268e-08    4.964286e-05    2.6737723e-06    3.0954797e-07
33_34    4.536621e-07    0.0018865744    6.574867e-07    3.8656777e-05    2.5037386e-06    2.4080785e-07
34_34    4.053914e-07    0.0017052842    5.3217104e-07    3.1356813e-05    2.361665e-06    2.0204948e-07
35_34    3.7308672e-07    0.0015445905    5.9768433e-07    2.028776e-05    2.1815663e-06    1.994862e-07
36_34    3.490887e-07    0.0014284945    2.4921218e-07    1.4999571e-05    1.9794832e-06    1.989722e-07
37_34    3.2617797e-07    0.0013258556    7.4239716e-07    8.275243e-06    1.8417871e-06    1.6487759e-07
38_34    3.354909e-07    0.0012514562    8.586201e-08    4.606921e-06    1.7885135e-06    1.4202662e-07
39_34    3.6575906e-07    0.0012270047    6.025165e-07    1.2211015e-06    1.7708152e-06    1.468685e-07
40_34    3.8247484e-07    0.0012240651    6.9073525e-07    1.3370375e-07    1.7636123e-06    1.53958e-07
0_35    4.4749424e-07    0.0040187067    2.036123e-06    0.00013920145    2.8148977e-06    1.4482387e-07
1_35    4.2024396e-07    0.0040383944    1.9918136e-06    0.00013747936    2.824255e-06    1.5224417e-07
2_35    3.4122462e-07    0.004126127    2.2529894e-06    0.0001249307    2.7012966e-06    1.5936122e-07
3_35    2.2883752e-07    0.0042725382    3.163686e-06    9.3307324e-05    2.3525874e-06    1.4971721e-07
4_35    1.8038648e-07    0.004256905    2.2495678e-06    8.291609e-05    2.1690357e-06    1.3001855e-07
5_35    1.9635628e-07    0.004087138    2.7063588e-06    9.8972836e-05    2.2927443e-06    1.1742503e-07
6_35    2.2485142e-07    0.0040192893    2.3780144e-06    0.000109844186    2.5531078e-06    1.1721892e-07
7_35    2.599867e-07    0.004069861    4.23981e-06    0.00010953496    2.7420854e-06    1.2662325e-07
8_35    2.933081e-07    0.0041498104    3.5525272e-06    0.00012047974    2.7971391e-06    1.4842594e-07
9_35    2.8654745e-07    0.004264716    4.277435e-06    0.00014373178    2.7941937e-06    1.9233e-07
10_35    2.6152088e-07    0.004336868    5.7385278e-06    0.00015971607    2.8857144e-06    2.3691379e-07
11_35    2.6213607e-07    0.004391978    5.23169e-06    0.000168057    3.1749478e-06    2.7310284e-07
12_35    3.176005e-07    0.004520972    6.604798e-06    0.00019561565    3.6203342e-06    3.084467e-07
13_35    4.3900528e-07    0.0047689024    5.956593e-06    0.00023959069    4.0919704e-06    3.437165e-07
14_35    5.376664e-07    0.0050555426    6.4004166e-06    0.0002866196    4.3486543e-06    3.8320164e-07
15_35    5.772641e-07    0.0053976593    6.7185856e-06    0.00031957062    4.351621e-06    4.1207838e-07
