X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
30_32    2.3633087e-09    3.623389e-06    1.4552118e-07    6.110126e-07    1.725308e-09    8.969838e-09
31_32    2.479902e-09    3.6141603e-06    1.08674605e-07    6.738428e-07    1.8299741e-09    8.836724e-09
32_32    3.106922e-09    3.844749e-06    9.076536e-08    6.636803e-07    1.3589786e-09    9.500049e-09
33_32    3.3717042e-09    3.991576e-06    7.5918415e-08    7.100109e-07    1.6231448e-09    9.202123e-09
34_32    2.8471911e-09    3.7974837e-06    1.4834637e-07    6.284012e-07    1.8581937e-09    8.402836e-09
35_32    2.6971234e-09    3.81792e-06    9.778783e-08    7.771246e-07    2.187487e-09    7.747998e-09
36_32    2.7659526e-09    4.031379e-06    8.3095685e-08    7.779278e-07    1.929636e-09    7.913067e-09
37_32    3.045099e-09    4.1683975e-06    1.2603992e-07    6.2434987e-07    1.7848105e-09    7.936189e-09
38_32    4.282057e-09    4.624165e-06    1.12826015e-07    7.5004624e-07    2.3863136e-09    7.632119e-09
39_32    6.0741794e-09    7.268703e-06    1.2132014e-07    1.0464182e-06    2.6718476e-09    8.707139e-09
40_32    7.761107e-09    9.137784e-06    1.3396713e-07    1.2002728e-06    2.8179254e-09    1.0152438e-08
0_33    2.912392e-09    9.227521e-06    1.5165776e-07    1.6431708e-06    2.2590656e-09    1.0584088e-08
1_33    2.4526425e-09    7.475205e-06    1.4795633e-07    1.3443823e-06    2.0083857e-09    9.6155155e-09
2_33    1.9996413e-09    4.800013e-06    9.24162e-08    7.849814e-07    2.0438697e-09    9.4457695e-09
3_33    2.4349684e-09    3.9595116e-06    8.160161e-08    6.9059405e-07    2.4732054e-09    9.722148e-09
4_33    2.7072162e-09    4.1237163e-06    1.226833e-07    6.7162796e-07    2.637401e-09    9.7436565e-09
5_33    2.5178006e-09    4.1983494e-06    1.19190034e-07    6.568459e-07    1.9693627e-09    9.807008e-09
6_33    3.173625e-09    4.222464e-06    9.400082e-08    6.293692e-07    1.7490135e-09    9.639731e-09
7_33    3.2365475e-09    3.8886074e-06    1.1297955e-07    6.6918795e-07    2.4066236e-09    9.6189865e-09
8_33    3.099467e-09    3.7174148e-06    8.1512056e-08    5.9200096e-07    2.9868337e-09    9.1220596e-09
9_33    3.1565794e-09    3.7861048e-06    1.1508712e-07    6.18562e-07    2.8048626e-09    8.17397e-09
10_33    2.5008042e-09    3.9480533e-06    8.7050296e-08    6.3401313e-07    2.9613596e-09    7.900595e-09
11_33    2.038614e-09    4.205578e-06    8.0006e-08    6.133796e-07    3.1997993e-09    9.2132e-09
12_33    1.953059e-09    4.3783325e-06    9.353567e-08    8.5694165e-07    2.7994593e-09    8.528638e-09
13_33    2.6678337e-09    4.1696003e-06    9.007292e-08    8.804391e-07    2.1862692e-09    8.546033e-09
14_33    2.5921443e-09    3.8407466e-06    8.686497e-08    8.566095e-07    2.0277298e-09    8.673534e-09
15_33    2.494833e-09    4.014338e-06    1.0171887e-07    7.8385955e-07    1.4915099e-09    8.322095e-09
16_33    2.991852e-09    4.0852133e-06    1.00654326e-07    6.7550957e-07    2.7639198e-09    7.852939e-09
17_33    3.4298224e-09    4.235995e-06    7.011214e-08    7.396173e-07    3.0114178e-09    8.050053e-09
18_33    3.305361e-09    4.4872536e-06    7.279425e-08    7.117266e-07    2.6460856e-09    8.080351e-09
19_33    3.2817662e-09    4.561978e-06    7.476139e-08    6.5987103e-07    2.8072422e-09    8.152733e-09
20_33    3.2794158e-09    4.4119934e-06    9.373397e-08    7.6543034e-07    2.889603e-09    8.28974e-09
21_33    3.559819e-09    4.0984987e-06    1.0711285e-07    1.3131365e-06    1.9013686e-09    8.039972e-09
26_33    2.6455351e-09    3.6887086e-06    7.3918585e-08    7.9799173e-07    1.7864659e-09    8.280084e-09
27_33    2.350453e-09    3.927824e-06    9.339317e-08    6.60841e-07    1.7740516e-09    8.930425e-09
28_33    2.2441502e-09    3.9769457e-06    7.5157075e-08    7.673263e-07    2.2238513e-09    8.868925e-09
29_33    2.7278795e-09    3.7729121e-06    9.64604e-08    6.809009e-07    2.0333335e-09    8.879017e-09
30_33    2.6958733e-09    3.7126179e-06    9.940994e-08    6.429522e-07    2.207789e-09    8.906108e-09
31_33    3.148836e-09    3.691302e-06    1.1618527e-07    6.603654e-07    2.5505753e-09    8.008774e-09
32_33    3.2626502e-09    3.8553158e-06    8.044847e-08    6.331068e-07    2.456293e-09    8.482209e-09
33_33    3.4757104e-09    4.0378754e-06    6.252853e-08    7.2430163e-07    2.2164297e-09    8.6620195e-09
34_33    3.8917927e-09    3.974089e-06    8.808889e-08    6.4716534e-07    2.5440252e-09    7.890102e-09
35_33    4.432751e-09    4.0082264e-06    9.81307e-08    7.355149e-07    2.725409e-09    7.743615e-09
36_33    4.7616973e-09    4.023649e-06    1.219534e-07    7.789021e-07    2.6460971e-09    8.078391e-09
37_33    5.0964966e-09    4.007724e-06    1.0292526e-07    6.25271e-07    2.120589e-09    8.369213e-09
38_33    5.5644005e-09    4.609294e-06    1.15106204e-07    7.7872085e-07    2.422011e-09    8.013905e-09
39_33    6.672268e-09    7.3857295e-06    1.5986772e-07    1.1906499e-06    3.2866114e-09    9.099866e-09
40_33    7.944233e-09    9.290962e-06    1.6692462e-07    1.387104e-06    3.824137e-09    1.0679485e-08
0_34    3.3507375e-09    9.736151e-06    1.2080456e-07    1.4599063e-06    2.3632711e-09    1.193395e-08
1_34    3.0368335e-09    7.935701e-06    1.1927528e-07    1.20903e-06    1.9227924e-09    1.0277963e-08
2_34    2.7324816e-09    5.1694446e-06    9.33443e-08    7.142931e-07    1.6202614e-09    1.0157061e-08
3_34    2.5514162e-09    4.2663933e-06    8.1171194e-08    6.56899e-07    1.7386601e-09    1.1568845e-08
4_34    2.9876668e-09    4.3209307e-06    1.19149384e-07    6.557617e-07    2.016046e-09    1.14626975e-08
5_34    3.0008216e-09    4.2468787e-06    1.0365819e-07    6.1246186e-07    1.7568607e-09    1.07725535e-08
6_34    2.523972e-09    4.310618e-06    1.1373148e-07    5.624237e-07    1.8772859e-09    1.0600625e-08
7_34    2.8338536e-09    3.9719544e-06    1.2261019e-07    6.2609746e-07    2.6586613e-09    9.511843e-09
8_34    3.040881e-09    3.8458434e-06    1.1058874e-07    5.2232275e-07    2.9009395e-09    8.517272e-09
9_34    3.1734202e-09    3.9711454e-06    7.881838e-08    5.681847e-07    2.6882552e-09    8.550753e-09
10_34    2.7239446e-09    4.191626e-06    6.5458046e-08    6.2376824e-07    2.284984e-09    8.024037e-09
11_34    2.7394005e-09    4.311782e-06    8.360506e-08    5.899398e-07    1.965257e-09    8.701031e-09
12_34    2.5729525e-09    4.2881575e-06    1.0915879e-07    7.299726e-07    1.7532467e-09    8.701475e-09
13_34    2.9389375e-09    4.098325e-06    1.0823457e-07    7.219729e-07    2.0112918e-09    9.2278585e-09
14_34    3.8337156e-09    3.832303e-06    8.678021e-08    7.3792927e-07    1.6612048e-09    9.512402e-09
15_34    3.794684e-09    4.186788e-06    9.0111556e-08    7.428362e-07    1.394466e-09    9.09182e-09
16_34    3.7419823e-09    4.2884617e-06    7.689713e-08    6.786528e-07    3.1723515e-09    7.732511e-09
17_34    4.144115e-09    4.3901e-06    8.977568e-08    7.331587e-07    3.2015435e-09    7.956363e-09
18_34    3.7835477e-09    4.8412967e-06    9.678123e-08    7.152391e-07    2.6916744e-09    8.551725e-09
19_34    4.076502e-09    4.918877e-06    8.729236e-08    6.2686524e-07    2.6319509e-09    9.4597725e-09
20_34    4.578641e-09    4.558513e-06    7.8511036e-08    7.50669e-07    2.4385602e-09    1.0255536e-08
21_34    4.3135877e-09    4.3484356e-06    1.2316514e-07    9.117241e-07    1.6431704e-09    9.440602e-09
22_34    3.6496413e-09    4.3302243e-06    9.11143e-08    1.3301589e-06    1.676679e-09    9.420133e-09
25_34    3.2946512e-09    4.1787116e-06    8.857497e-08    1.1942633e-06    2.0195468e-09    9.059125e-09
26_34    3.4654544e-09    3.924645e-06    7.826052e-08    7.2554406e-07    1.647603e-09    8.619205e-09
27_34    3.2123542e-09    4.2799747e-06    1.05716126e-07    6.29684e-07    1.6409037e-09    8.778034e-09
28_34    3.2204872e-09    4.204493e-06    8.515624e-08    7.192278e-07    2.1531616e-09    8.669326e-09
29_34    3.153677e-09    3.9844e-06    1.128568e-07    6.0068584e-07    2.4764588e-09    8.827503e-09
30_34    2.7528413e-09    3.9467322e-06    1.3062093e-07    5.490597e-07    2.47691e-09    8.549001e-09
31_34    3.3938043e-09    3.8890894e-06    1.3167654e-07    6.474198e-07    2.5696039e-09    7.899559e-09
32_34    2.7840277e-09    3.8597323e-06    1.0083148e-07    6.2364734e-07    2.7243763e-09    8.25529e-09
33_34    3.4014032e-09    4.1142575e-06    7.350028e-08    6.579711e-07    2.5018076e-09    8.014568e-09
34_34    4.0969548e-09    4.2856705e-06    8.570129e-08    6.048523e-07    2.6334215e-09    7.605953e-09
35_34    4.0356785e-09    4.5233965e-06    7.647492e-08    7.1331374e-07    2.5910143e-09    7.755934e-09
36_34    4.0619432e-09    4.4150247e-06    9.806313e-08    6.844132e-07    2.2597033e-09    8.788359e-09
37_34    4.8008912e-09    4.284059e-06    8.23214e-08    5.6956156e-07    1.6164545e-09    1.0278591e-08
38_34    5.150656e-09    4.9988384e-06    9.897068e-08    6.944417e-07    2.224567e-09    9.051555e-09
39_34    6.1431225e-09    7.7989325e-06    1.1960192e-07    1.0684074e-06    3.1141578e-09    9.493663e-09
40_34    7.2484023e-09    9.719781e-06    1.443827e-07    1.2503111e-06    3.5260934e-09    1.1539238e-08
0_35    3.2340908e-09    9.4734805e-06    1.2585247e-07    1.4995073e-06    2.7280027e-09    1.2298961e-08
1_35    2.9474538e-09    7.693588e-06    1.2734095e-07    1.2507147e-06    2.4937108e-09    1.0693145e-08
2_35    2.740922e-09    4.9809605e-06    1.0115054e-07    7.693624e-07    2.450111e-09    1.05195355e-08
3_35    3.0673644e-09    4.070103e-06    1.08048255e-07    7.0212036e-07    2.2823896e-09    1.11546115e-08
4_35    3.34586e-09    4.101456e-06    1.0571486e-07    7.2740846e-07    2.089997e-09    1.0688059e-08
5_35    3.2250083e-09    3.9374195e-06    1.07828214e-07    6.971241e-07    1.579625e-09    1.0849853e-08
6_35    3.055478e-09    3.9776814e-06    1.1797952e-07    6.291717e-07    1.2728567e-09    1.1477515e-08
7_35    4.0623362e-09    3.9536676e-06    7.478048e-08    6.9048116e-07    2.18675e-09    1.01877555e-08
8_35    3.7410617e-09    3.765042e-06    9.315075e-08    5.489745e-07    2.3463926e-09    8.848377e-09
9_35    3.1258305e-09    3.6919544e-06    9.673872e-08    6.2230134e-07    2.1951954e-09    8.693372e-09
10_35    3.4727585e-09    3.9081974e-06    1.1896646e-07    6.657169e-07    1.8264251e-09    8.919686e-09
11_35    3.5019139e-09    3.8223457e-06    1.2362675e-07    6.2745687e-07    1.4052469e-09    9.4680885e-09
12_35    2.7793188e-09    3.7705945e-06    8.179268e-08    7.4548825e-07    1.5045238e-09    9.436642e-09
13_35    2.6619595e-09    3.8455346e-06    1.3167819e-07    7.97808e-07    1.5168631e-09    9.730803e-09
14_35    3.0673435e-09    3.7429072e-06    1.0727438e-07    7.752938e-07    1.2156137e-09    9.758973e-09
15_35    3.7957784e-09    3.958856e-06    9.048833e-08    7.810675e-07    1.9167976e-09    9.758732e-09
16_35    3.6281431e-09    4.0464206e-06    8.3301295e-08    7.161014e-07    2.9334388e-09    8.166828e-09
17_35    3.5092587e-09    4.0531672e-06    8.839601e-08    7.9102864e-07    2.8470568e-09    8.4270155e-09
18_35    3.4471825e-09    4.4863687e-06    9.4388035e-08    7.50428e-07    2.007499e-09    9.077206e-09
19_35    3.761226e-09    4.5244387e-06    9.276976e-08    6.389557e-07    2.0225244e-09    9.414579e-09
20_35    4.0016417e-09    4.222946e-06    7.9639044e-08    7.4399486e-07    2.2745106e-09    1.0384942e-08
21_35    3.929188e-09    4.091496e-06    9.890791e-08    7.8883573e-07    1.8412166e-09    1.050716e-08
22_35    3.6294743e-09    4.0590967e-06    1.1787518e-07    9.298858e-07    1.9510489e-09    1.1006889e-08
23_35    3.9121573e-09    4.198708e-06    8.1466276e-08    8.5060395e-07    2.2005977e-09    1.1340856e-08
24_35    3.2748273e-09    4.09022e-06    8.4139415e-08    8.2157516e-07    2.2652948e-09    9.795516e-09
25_35    3.1707734e-09    3.934075e-06    9.240619e-08    8.224187e-07    2.1381101e-09    9.669385e-09
26_35    3.5055014e-09    3.7430925e-06    1.4025996e-07    7.2889594e-07    1.7127487e-09    9.700901e-09
27_35    3.5897443e-09    3.8825356e-06    8.556974e-08    7.031543e-07    1.5140524e-09    9.617801e-09
28_35    3.6208965e-09    3.958706e-06    7.800892e-08    8.004832e-07    1.6928584e-09    1.022718e-08
29_35    3.1768699e-09    3.7155228e-06    1.3146635e-07    6.0207566e-07    1.7176892e-09    9.709432e-09
30_35    2.8018727e-09    3.6389977e-06    8.5486775e-08    6.081729e-07    2.085636e-09    9.0692565e-09
31_35    3.324811e-09    3.6446531e-06    9.8217456e-08    7.703279e-07    2.2834947e-09    9.42598e-09
32_35    2.7475076e-09    3.6387878e-06    7.068248e-08    6.8793065e-07    2.1847792e-09    1.0038237e-08
33_35    3.1487855e-09    3.896124e-06    1.2235841e-07    7.091006e-07    1.9175974e-09    8.4440686e-09
34_35    3.902151e-09    4.0189907e-06    9.0038384e-08    6.640297e-07    2.0640685e-09    7.418269e-09
35_35    4.2702277e-09    4.0938908e-06    1.1151964e-07    7.013514e-07    2.2412905e-09    7.8029005e-09
36_35    4.3877946e-09    3.934127e-06    1.14145436e-07    6.935029e-07    1.6741254e-09    8.584556e-09
37_35    4.728716e-09    3.8432486e-06    1.01627954e-07    6.36393e-07    1.4929031e-09    9.886136e-09
38_35    4.933694e-09    4.707738e-06    1.2139695e-07    7.947624e-07    2.6207347e-09    9.488461e-09
39_35    5.1437485e-09    7.4716054e-06    1.0359481e-07    1.2658461e-06    3.555133e-09    1.0474092e-08
40_35    5.6662532e-09    9.29027e-06    1.2031028e-07    1.4888931e-06    3.9664485e-09    1.2921112e-08
0_36    2.3788918e-09    8.837608e-06    9.649398e-08    1.401571e-06    1.5888539e-09    1.12995355e-08
1_36    2.1648585e-09    6.9790635e-06    9.6009806e-08    1.1756661e-06    1.3848633e-09    1.003724e-08
2_36    2.1431301e-09    4.2518077e-06    1.03341684e-07    7.57857e-07    1.6830515e-09    1.045884e-08
3_36    2.5796714e-09    3.6176218e-06    1.2143695e-07    6.6453674e-07    1.9945052e-09    1.0546752e-08
4_36    2.5028162e-09    3.8251314e-06    8.694516e-08    6.6451616e-07    1.8549392e-09    9.071685e-09
5_36    2.402762e-09    3.7200277e-06    7.9877395e-08    7.351396e-07    1.3923811e-09    9.934412e-09
6_36    2.5767264e-09    3.6617994e-06    7.857952e-08    6.1294185e-07    1.2203197e-09    1.1479202e-08
7_36    3.0500242e-09    3.5907294e-06    5.486025e-08    6.3234967e-07    1.6464585e-09    1.0499145e-08
8_36    3.048575e-09    3.4095615e-06    8.1239826e-08    5.688657e-07    1.7148338e-09    8.508641e-09
9_36    2.5334521e-09    3.3490905e-06    9.0435485e-08    6.098313e-07    1.7466448e-09    8.315627e-09
10_36    2.5572746e-09    3.4596846e-06    1.3127189e-07    6.3290446e-07    2.2076183e-09    8.820641e-09
11_36    2.4925688e-09    3.2508228e-06    9.23412e-08    6.1246294e-07    1.9732174e-09    1.0152926e-08
12_36    2.3347102e-09    3.2456285e-06    1.11176305e-07    6.9792253e-07    1.7534096e-09    9.964167e-09
13_36    2.176606e-09    3.553738e-06    1.076305e-07    7.453011e-07    1.4285809e-09    9.157124e-09
14_36    2.552767e-09    3.6620897e-06    7.3474574e-08    6.9476505e-07    1.2925158e-09    9.052467e-09
15_36    2.941259e-09    3.6677595e-06    1.0621059e-07    6.6134413e-07    1.5826226e-09    9.922347e-09
16_36    2.5179832e-09    3.741953e-06    6.380304e-08    6.1214894e-07    1.6880175e-09    9.089113e-09
17_36    2.4029014e-09    3.5742514e-06    1.4017401e-07    7.3722197e-07    2.1203415e-09    9.027265e-09
18_36    2.4772662e-09    3.7299556e-06    1.0727066e-07    7.022771e-07    1.5416267e-09    9.106003e-09
19_36    2.411566e-09    3.7654777e-06    1.2491023e-07    5.935102e-07    1.4212931e-09    9.346719e-09
20_36    2.2688766e-09    3.7111872e-06    1.2130855e-07    6.873131e-07    1.5226702e-09    9.765238e-09
21_36    2.5972984e-09    3.6247202e-06    7.073398e-08    6.7147744e-07    1.0968956e-09    9.74158e-09
22_36    2.567119e-09    3.56106e-06    1.03141346e-07    7.1720297e-07    1.1579734e-09    1.0399358e-08
23_36    3.11239e-09    3.5432934e-06    6.843753e-08    6.808658e-07    1.2313309e-09    9.889975e-09
24_36    3.296057e-09    3.4559457e-06    8.887078e-08    6.5297536e-07    1.2505654e-09    8.514338e-09
25_36    2.6263245e-09    3.4379211e-06    6.1641e-08    6.7844593e-07    1.610479e-09    8.91131e-09
26_36    2.705444e-09    3.3884503e-06    1.4254526e-07    6.6908535e-07    1.7112147e-09    8.889928e-09
27_36    2.998244e-09    3.4712243e-06    9.9848144e-08    6.645459e-07    1.5571028e-09    8.962226e-09
28_36    2.903655e-09    3.4252091e-06    1.3718417e-07    7.448332e-07    1.9259598e-09    9.950673e-09
29_36    2.8037066e-09    3.164179e-06    1.1727169e-07    5.864259e-07    1.3253866e-09    9.251968e-09
30_36    2.4356712e-09    3.1207312e-06    8.747188e-08    6.264749e-07    1.2070183e-09    8.086844e-09
31_36    2.2668736e-09    3.0835859e-06    1.1482529e-07    6.711867e-07    1.7627239e-09    8.987606e-09
32_36    1.917894e-09    3.1250436e-06    9.0731334e-08    5.956968e-07    2.1067141e-09    1.0336104e-08
33_36    2.1657867e-09    3.4136083e-06    1.2562496e-07    7.0386557e-07    1.8939894e-09    9.001016e-09
34_36    2.6408224e-09    3.5657918e-06    1.1901011e-07    6.6369614e-07    1.733917e-09    7.568694e-09
35_36    3.3155232e-09    3.5090509e-06    1.2791428e-07    6.272136e-07    1.5298679e-09    7.703094e-09
36_36    2.99836e-09    3.3231668e-06    8.404222e-08    6.6601e-07    1.4365877e-09    7.829982e-09
37_36    3.071715e-09    3.2539851e-06    9.276571e-08    5.871493e-07    1.5358794e-09    8.380422e-09
38_36    3.0031526e-09    4.2930405e-06    1.1392029e-07    7.493489e-07    1.9829767e-09    8.640016e-09
39_36    3.4162362e-09    6.828231e-06    1.3907233e-07    1.0584006e-06    2.4645483e-09    1.0158898e-08
40_36    4.2119312e-09    8.413577e-06    1.5172579e-07    1.2262807e-06    2.7418743e-09    1.2435705e-08
0_37    2.626981e-09    8.070177e-06    1.1141235e-07    1.3671245e-06    1.8935826e-09    9.210606e-09
1_37    2.3269933e-09    6.483496e-06    1.0881411e-07    1.1504801e-06    1.4675041e-09    8.330093e-09
2_37    2.2911915e-09    4.2107713e-06    1.398395e-07    7.1756926e-07    1.1481411e-09    8.542869e-09
3_37    2.5386142e-09    3.6754443e-06    1.3959766e-07    6.6742626e-07    1.468576e-09    8.807909e-09
4_37    2.6274969e-09    3.7965085e-06    9.307821e-08    6.1091765e-07    1.765351e-09    8.28177e-09
5_37    2.5772904e-09    3.688342e-06    1.0531363e-07    6.8761665e-07    1.8728263e-09    9.230096e-09
6_37    2.340035e-09    3.5373994e-06    7.9192276e-08    5.977945e-07    1.8177373e-09    1.027219e-08
7_37    2.485964e-09    3.3455813e-06    6.865762e-08    6.1601156e-07    1.5980862e-09    9.732681e-09
8_37    2.926164e-09    3.2042074e-06    1.1084846e-07    5.5947424e-07    1.2538611e-09    7.829839e-09
9_37    2.4108573e-09    3.3452884e-06    1.0850516e-07    6.081152e-07    1.1127563e-09    7.394948e-09
10_37    2.0386672e-09    3.3942806e-06    1.5015452e-07    6.5148123e-07    1.664783e-09    8.105959e-09
11_37    1.985086e-09    3.1894117e-06    1.02756424e-07    6.124613e-07    2.1958686e-09    9.244856e-09
12_37    2.242486e-09    3.1561676e-06    9.094005e-08    6.9172916e-07    2.0297144e-09    9.21722e-09
13_37    2.2936342e-09    3.3248973e-06    9.405194e-08    6.59388e-07    1.5848721e-09    8.398048e-09
14_37    2.3524138e-09    3.3509964e-06    7.498826e-08    6.5984705e-07    1.55888e-09    8.034224e-09
15_37    2.1279467e-09    3.5070088e-06    1.11732675e-07    6.75646e-07    1.8584058e-09    8.827592e-09
16_37    1.91392e-09    3.6033682e-06    1.05183986e-07    5.938099e-07    1.859849e-09    8.388334e-09
17_37    1.9360822e-09    3.3789506e-06    1.0904645e-07    7.346279e-07    1.983894e-09    8.470647e-09
18_37    2.1197797e-09    3.2284029e-06    1.1352526e-07    7.1774036e-07    1.8650554e-09    8.392888e-09
19_37    2.0937103e-09    3.340104e-06    1.5042747e-07    6.211416e-07    1.5165259e-09    8.527189e-09
20_37    1.9990791e-09    3.33954e-06    8.523852e-08    6.973092e-07    1.1909361e-09    8.831743e-09
21_37    2.3891629e-09    3.4074521e-06    8.509118e-08    6.357271e-07    1.0192094e-09    7.95165e-09
22_37    2.3918982e-09    3.3659794e-06    1.03437756e-07    6.540968e-07    1.3333109e-09    7.997777e-09
23_37    2.4915414e-09    3.2662883e-06    9.6207195e-08    6.2744346e-07    1.2412446e-09    7.847891e-09
24_37    2.8736782e-09    3.22332e-06    1.3672117e-07    6.2530813e-07    1.1754595e-09    7.847883e-09
25_37    2.5114966e-09    3.2618198e-06    9.362381e-08    6.1949675e-07    1.587087e-09    7.928429e-09
26_37    2.0977597e-09    3.4459756e-06    1.2851783e-07    6.297849e-07    1.5161844e-09    7.803231e-09
27_37    2.2575122e-09    3.5471503e-06    1.1580034e-07    6.484753e-07    1.5110481e-09    7.855306e-09
28_37    2.2874855e-09    3.3241029e-06    1.4667991e-07    7.479616e-07    1.929013e-09    8.954252e-09
29_37    1.942741e-09    3.1153297e-06    1.0708316e-07    5.6756363e-07    1.438907e-09    8.13142e-09
30_37    1.6074441e-09    3.0925937e-06    9.936123e-08    6.088022e-07    1.4663676e-09    7.556615e-09
31_37    1.9643474e-09    3.0383203e-06    8.706646e-08    6.104472e-07    1.8878428e-09    7.856305e-09
32_37    1.9400022e-09    3.0056437e-06    9.477684e-08    5.431846e-07    2.053149e-09    9.001317e-09
33_37    1.9441273e-09    3.2009962e-06    1.0832917e-07    6.766483e-07    1.9009139e-09    8.655156e-09
34_37    2.4156614e-09    3.312421e-06    1.0448386e-07    6.229508e-07    1.883754e-09    8.155086e-09
35_37    2.467006e-09    3.209706e-06    1.3433828e-07    5.8389156e-07    1.5329047e-09    7.721074e-09
36_37    2.0628343e-09    3.2011267e-06    1.0293541e-07    5.97975e-07    1.218817e-09    7.357971e-09
37_37    2.4159654e-09    3.2710625e-06    7.743944e-08    5.463106e-07    1.1363139e-09    7.637149e-09
38_37    2.752034e-09    4.055901e-06    8.5421966e-08    7.559675e-07    1.5528613e-09    7.985781e-09
39_37    3.2515772e-09    6.7640167e-06    1.8238799e-07    1.0908559e-06    1.9282076e-09    8.996556e-09
40_37    4.1083257e-09    8.504174e-06    1.9588865e-07    1.2544962e-06    2.1013953e-09    1.04499165e-08
0_38    2.562754e-09    6.9968128e-06    1.01141985e-07    1.6001543e-06    1.9071766e-09    9.546252e-09
1_38    2.4331417e-09    5.6897175e-06    9.723948e-08    1.3614728e-06    1.40524e-09    8.539013e-09
2_38    2.5371685e-09    3.8303388e-06    1.6685648e-07    8.403553e-07    1.0311626e-09    8.488411e-09
3_38    2.158784e-09    3.5032583e-06    1.0375933e-07    6.948893e-07    1.4251913e-09    9.209281e-09
4_38    1.8896837e-09    3.5230203e-06    1.2685004e-07    7.314711e-07    1.7814674e-09    9.479838e-09
5_38    2.4171418e-09    3.3559966e-06    1.2314737e-07    7.159116e-07    1.7416696e-09    1.0213813e-08
6_38    2.52516e-09    3.1240238e-06    9.767854e-08    7.0548236e-07    1.3062417e-09    1.03635e-08
7_38    2.3690194e-09    3.0712092e-06    8.583113e-08    7.426211e-07    1.5954538e-09    1.02504005e-08
8_38    2.6262374e-09    2.9902849e-06    1.16905305e-07    6.0761687e-07    1.2495694e-09    9.322508e-09
9_38    2.3161206e-09    3.1174907e-06    9.888676e-08    6.897764e-07    9.754951e-10    8.695359e-09
10_38    1.8179578e-09    3.1608238e-06    1.241433e-07    7.3720673e-07    1.3625557e-09    8.666413e-09
11_38    1.8150982e-09    2.9848927e-06    1.3790958e-07    6.601867e-07    1.896448e-09    9.3658965e-09
12_38    1.8639301e-09    2.7669732e-06    1.0112919e-07    8.1543845e-07    1.972414e-09    9.096257e-09
13_38    1.9326427e-09    2.888296e-06    1.0157482e-07    7.522824e-07    1.8058082e-09    8.805539e-09
14_38    1.7158679e-09    2.9079426e-06    1.0547976e-07    7.507179e-07    1.8709534e-09    9.059769e-09
15_38    1.7221241e-09    3.135959e-06    1.10537606e-07    7.6040385e-07    1.9355784e-09    9.692281e-09
16_38    1.7395506e-09    3.1842196e-06    1.4111613e-07    6.8797453e-07    1.6874964e-09    8.980632e-09
17_38    1.6585014e-09    3.0272063e-06    1.413649e-07    7.710134e-07    1.5724116e-09    8.482345e-09
18_38    1.6234186e-09    2.8230606e-06    1.9136382e-07    7.681926e-07    1.4339245e-09    8.313686e-09
19_38    1.5972779e-09    2.8791064e-06    1.3005881e-07    7.115711e-07    1.5251382e-09    8.660725e-09
20_38    1.7223653e-09    2.9992796e-06    1.10701166e-07    8.2755196e-07    1.4415271e-09    9.6115125e-09
21_38    1.8254451e-09    3.1670083e-06    1.06004876e-07    7.4726177e-07    1.0899183e-09    8.533699e-09
22_38    1.876993e-09    3.126634e-06    7.962659e-08    7.3185396e-07    1.2763172e-09    8.844559e-09
23_38    1.9442243e-09    2.9587916e-06    1.0223888e-07    7.355246e-07    1.3340694e-09    9.456571e-09
24_38    2.0209985e-09    2.9714604e-06    1.3746671e-07    6.732296e-07    1.3212053e-09    9.000981e-09
25_38    1.9201722e-09    3.0477602e-06    1.2103905e-07    7.363773e-07    1.2705503e-09    8.244882e-09
26_38    1.8962434e-09    3.1903078e-06    8.927581e-08    7.1864326e-07    1.4230296e-09    9.176603e-09
27_38    1.8672117e-09    3.3342976e-06    1.3300819e-07    7.358119e-07    1.3804867e-09    9.432151e-09
28_38    1.8466702e-09    3.2174994e-06    1.0016762e-07    9.0119585e-07    1.5818564e-09    9.229993e-09
29_38    1.6172783e-09    2.9298265e-06    1.0099741e-07    6.7902334e-07    1.4567646e-09    8.443163e-09
30_38    1.4331594e-09    2.8308352e-06    1.0668974e-07    7.0135314e-07    1.6616892e-09    8.447264e-09
31_38    1.5187595e-09    2.7910253e-06    6.742956e-08    7.167646e-07    1.8028621e-09    8.711744e-09
32_38    1.5938788e-09    2.7988365e-06    8.941882e-08    6.445896e-07    1.4518962e-09    9.311113e-09
33_38    1.3546337e-09    3.0158476e-06    1.5493556e-07    7.860511e-07    1.2023936e-09    9.052252e-09
34_38    1.8114769e-09    3.0110523e-06    1.3842809e-07    6.998693e-07    1.5899545e-09    9.062777e-09
35_38    1.8839588e-09    2.7444491e-06    1.2416356e-07    6.916191e-07    1.5418579e-09    8.708503e-09
36_38    1.5656265e-09    2.8899815e-06    9.7115084e-08    7.1485624e-07    1.0339941e-09    8.36952e-09
37_38    1.950672e-09    2.9964906e-06    8.374294e-08    6.3938216e-07    1.2690308e-09    8.196003e-09
38_38    2.2921887e-09    3.4795023e-06    8.833373e-08    8.437255e-07    1.6123577e-09    7.647548e-09
39_38    2.7586475e-09    5.6895383e-06    1.5980218e-07    1.2566751e-06    1.7617828e-09    8.922092e-09
