n,ell,line,a0_best,a1_best,target_best
175,7,co_v0_j11__v0_j10,3.0,0.01,
175,8,co_v0_j12__v0_j11,3.0,0.01,
175,9,co_v0_j13__v0_j12,3.0,0.01,
175,10,13c_o_j5__j4,3.0,0.01,
175,11,13c_o_j6__j5,3.0,0.01,
175,12,13c_o_j7__j6,3.0,0.01,
175,13,13c_o_j8__j7,3.0,0.01,
175,14,13c_o_j9__j8,3.0,0.01,
175,15,13c_o_j10__j9,3.0,0.01,
175,16,13c_o_j11__j10,3.0,0.01,
175,17,13c_o_j12__j11,3.0,0.01,
175,18,13c_o_j13__j12,3.0,0.01,
175,19,c_el3p_j1__el3p_j0,3.0,0.01,
175,20,c_el3p_j2__el3p_j1,3.0,0.01,
