X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
30_35    1.0308653648892142e-09    2.773139923152389e-11    1.342797546187284e-10    -1.353719097644784e-10    3.408539864434647e-10    5.355407767396646e-09    1.8428067340501445e-11    5.25070662913089e-11    1.0821153889024328e-10    1.295409236298206e-10    1.3749265799592048e-10
31_35    8.972749140810118e-10    -4.2247320848817434e-12    9.927941436456525e-11    -8.970693875539713e-11    1.8370653266805223e-10    4.35667719621706e-09    6.483833258729396e-11    1.1054274944880791e-10    6.45666631505332e-11    1.1245480099799063e-10    1.2446032546057825e-10
32_35    8.847492544940621e-10    4.5046685619682474e-11    1.2859535407646491e-11    -3.942365768990123e-11    4.4514831301984093e-11    3.9051308168528665e-09    5.836036139887784e-11    1.9415915851655733e-10    7.49788010104878e-11    1.2268577274108272e-10    1.0237022908333131e-10
33_35    7.886611509099541e-10    8.666554697669243e-11    -1.2929489545031468e-10    -5.934014815018924e-11    -2.6321172050279764e-11    3.724949581871842e-09    -2.7097606176875956e-11    1.2972799577952972e-10    2.4400402709099498e-11    8.197112535582205e-11    1.5199966017197123e-11
34_35    7.034651054969541e-10    1.0750283018103911e-10    -1.4836692014255295e-10    3.6262158449222584e-12    3.765959193835368e-11    3.628114194280556e-09    8.346432073325891e-12    5.302755232402341e-11    1.2920325642022673e-11    8.580229775323475e-11    -2.7373725368158645e-11
35_35    7.093029501505211e-10    1.1792207076226344e-10    -9.162043251490726e-11    5.808771238596497e-11    5.592317740713023e-11    3.429599294935841e-09    4.4241390341584455e-11    -3.718585325230109e-11    6.687065308476867e-11    8.756550777704402e-11    -1.9001403930572916e-12
36_35    7.153024964670771e-10    1.0190896482961384e-10    -1.4879784446964038e-11    4.936183099411278e-12    6.462607757673805e-12    3.1825624185670145e-09    3.068545329591262e-11    -3.874433033078416e-11    5.177456188096392e-11    1.0439485656312762e-10    -2.0687527816546883e-12
37_35    6.969514308160117e-10    9.1960521781982e-11    1.925986292224711e-10    -7.917644964425702e-11    -2.4945404329678357e-12    2.93522951238828e-09    4.827379804407322e-11    5.234012919032371e-11    1.1194878729619675e-10    1.1270802088047405e-10    2.8713780595534137e-11
38_35    6.58847885101325e-10    1.0020786432655702e-10    1.8626648844288422e-10    4.227752429909506e-11    4.138710629124896e-11    2.81100463943021e-09    3.774001073693025e-11    5.978015805887393e-11    8.097262328093569e-11    1.1045747364423744e-10    5.669453811552955e-11
39_35    5.999097020399149e-10    1.0251872550289267e-10    1.3549684602754028e-10    3.528472145641722e-11    1.1720665344234613e-10    2.87193295666961e-09    2.0845294322561625e-11    1.8553848562719608e-11    2.36142658255519e-11    3.948704851104344e-11    7.832797594032433e-11
40_35    5.27405164073341e-10    7.472849348182515e-11    -7.140940335172202e-11    5.064438510630413e-11    7.351464599542996e-11    2.85821466616043e-09    3.990097716227864e-11    7.950139172454582e-11    -5.163288157759077e-11    8.647088051768538e-12    1.0819063506416513e-10
41_35    4.968850117332096e-10    3.483169689463626e-11    3.886355053852443e-11    6.526806369205054e-11    -5.6968643348362924e-11    2.810116550000484e-09    1.1458519411085325e-11    1.1230989790352246e-10    6.252669451371952e-11    1.939864309465568e-13    1.1530795133396055e-10
42_35    5.595091634714811e-10    -5.255575030572169e-12    8.031706632596444e-11    6.011836002442515e-11    -1.0937170894700767e-10    2.895682620964562e-09    -2.3838908232151607e-11    6.220968908214038e-11    1.6290920825038506e-10    6.280149176111483e-11    1.2313906004881831e-10
43_35    6.633630930755681e-10    -7.788118590914673e-11    -6.447105038813021e-12    -9.669475340601972e-11    -9.450928186553928e-11    3.0389543210101475e-09    -4.3745918209790936e-11    1.126145581128204e-10    1.1317675573869503e-10    1.4263150306332706e-10    1.3546181544881317e-10
44_35    7.14448379990774e-10    -1.325637803547739e-10    -3.3490031383920266e-11    -1.1517897445247137e-11    -1.3232247171613573e-10    3.0894543154004892e-09    -4.814423641873836e-11    4.395690570120724e-11    -2.5765260257953262e-11    1.991803829466713e-11    7.706385139358995e-11
0_36    6.307256967378515e-09    4.702912634523534e-10    7.748123533584692e-10    2.199656168510961e-10    1.5522758641419978e-09    5.766960739186091e-08    5.474089934451762e-10    1.033256572539937e-09    1.9892485145785494e-09    4.953143784027036e-10    2.558899354302961e-10
1_36    4.5045073196565234e-09    3.495664368707928e-10    7.800441781954149e-10    1.8034028831948347e-10    1.2343539951574047e-09    4.679913038195361e-08    3.9131181779429364e-10    8.38795717029823e-10    1.7742575885449552e-09    4.067758243701494e-10    2.58586328544617e-10
2_36    2.9323981439118044e-09    1.8088075874688227e-10    6.457506173960579e-10    1.948921671711024e-10    8.276333140659985e-10    3.2540968962853496e-08    2.378289926306378e-10    6.028456260895007e-10    1.4220585659741084e-09    3.34538411333728e-10    1.4347886615887416e-10
3_36    2.0008265710366606e-09    3.822311627784323e-11    5.511582305103281e-10    9.85226018145319e-11    4.859580230455615e-10    1.9657590164820215e-08    1.324874234934827e-10    4.1237754831259185e-10    1.034157936983127e-09    2.685102163630126e-10    8.264585819165686e-11
4_36    1.5832797076260225e-09    6.691900462307339e-11    5.07641089919496e-10    2.0293876337476916e-10    2.3168526982511561e-10    1.1912965925191648e-08    7.514049977587053e-11    3.2223747581991444e-10    7.787189481845245e-10    1.4446357112535512e-10    5.8157250586611984e-11
5_36    1.3817248040044104e-09    2.0891597319955077e-10    4.0899563601795325e-10    1.173155020143924e-10    2.1177667388114986e-10    8.71771434833998e-09    7.477828533513368e-11    1.8886546380353086e-10    6.673289016212695e-10    8.987602814334078e-11    8.139322244680253e-12
6_36    1.2799937270016207e-09    2.4400416597035227e-10    3.844404885250951e-10    5.7280003166364636e-11    3.4816965233151804e-10    7.576566526793409e-09    6.904815144442934e-11    1.0011395026869089e-10    4.11638284361655e-10    8.341270170433833e-11    -1.1083895158663938e-11
7_36    1.2449169047223676e-09    1.816085182930844e-10    3.6096471547790595e-10    1.3695949358899982e-10    3.4713148754369083e-10    6.954776094930808e-09    5.7438809012241254e-11    7.583175652253106e-11    2.2851041837507054e-10    1.250349424578636e-10    -4.2919787596840395e-11
8_36    1.2515591114943944e-09    1.1009700844820079e-10    2.622578568479514e-10    5.547820773310236e-11    2.3718039865108284e-10    6.448968797000386e-09    6.000757468889542e-11    9.937704220862774e-11    1.5892410311623974e-10    8.976008009188847e-11    -4.595012691413338e-11
9_36    1.1978078202381065e-09    2.303121062325383e-11    2.0550249570463925e-10    2.3031794512892672e-11    8.115578580592023e-11    6.086621581721879e-09    4.049234767776737e-11    1.2734556486689834e-10    1.3309527676275402e-10    5.7602487752891174e-11    -1.3163916319111268e-11
10_36    1.1231223829194188e-09    -2.6890099350964148e-11    1.4425891033723035e-10    1.3379554383133796e-10    -2.1160337578251773e-11    5.936379725242965e-09    5.055796666014844e-11    4.783342366765596e-11    1.577936609080952e-10    5.635637938383474e-11    2.926036575523737e-11
11_36    1.0448421932465819e-09    1.678385912787257e-11    1.2955904428417095e-10    9.444233629206847e-11    -4.477527883950718e-11    5.786245515967655e-09    7.748626948730915e-11    3.5777583956865535e-11    1.7018865259358453e-10    2.7905126482640563e-11    9.489461148776641e-11
12_36    9.43057215689462e-10    8.347538455441048e-11    1.9266784264466947e-10    7.730630943053392e-11    -7.34575579988656e-11    5.4905857433213186e-09    8.751615983437943e-11    9.961492757753162e-11    2.0223544991083948e-10    6.007426920224231e-11    1.0303624801829193e-10
13_36    8.679322815431622e-10    1.4391596461126373e-10    2.249049701202966e-10    1.0292842244726285e-10    -6.457979369174517e-11    5.358946669215101e-09    9.249229631783564e-11    1.5413419994356424e-10    2.362101415182475e-10    1.3080035936111292e-10    6.00813052876067e-11
14_36    8.852343594830302e-10    1.7303832604035882e-10    2.001308242607902e-10    5.3910857326433195e-11    4.723593442046066e-11    5.8032201343858325e-09    1.382582141071269e-10    2.0199685540781155e-10    2.935464073956837e-10    1.2842231369282088e-10    4.745598432362965e-11
15_36    9.493387033671282e-10    1.6397577300822858e-10    2.2358991509852704e-10    8.079653229580453e-11    2.0480853299428665e-10    7.33269851498065e-09    1.2976342305651274e-10    2.1902980554368995e-10    4.4717716745154324e-10    5.964423964743068e-11    5.5207938889395847e-11
16_36    1.019044558705039e-09    1.567035683576594e-10    2.4515326804928097e-10    -8.919729592509919e-12    3.5916520224235655e-10    1.0368107450382048e-08    1.2705297486052275e-10    2.647652053782404e-10    6.14242839813349e-10    1.7746789521173977e-10    3.6927077391212655e-11
17_36    1.2024225369280355e-09    1.7892988397981905e-10    2.3396447467512643e-10    1.3883034601035398e-11    5.31278282147815e-10    1.4685197631633968e-08    1.848126259170698e-10    3.4102445792400015e-10    8.003428312623382e-10    2.829668504256986e-10    4.005062188998032e-11
18_36    1.5632784557731678e-09    2.0506753280090987e-10    2.1021930169230292e-10    4.357861106015252e-11    7.584599620519285e-10    1.923185893047011e-08    2.3027300227336198e-10    4.776165673776013e-10    8.439138888025651e-10    3.1268509123011883e-10    9.788186097241785e-11
19_36    1.92522067809787e-09    1.5885150723229385e-10    3.2778380087599404e-10    1.1496655481774497e-10    9.664157474103572e-10    2.2416298691309887e-08    2.903229820555206e-10    5.590407345870562e-10    8.567280816500819e-10    3.993111687818231e-10    1.4783749640411775e-10
20_36    2.419567539035519e-09    1.3294506432464788e-10    1.7503226266851795e-10    2.2556669219637504e-11    1.015471459253857e-09    2.440792670082379e-08    3.941725726629704e-10    6.777723628470394e-10    1.005362912175954e-09    4.037514016334163e-10    2.0727055317823054e-10
21_36    3.4070920335015083e-09    2.0107533743017965e-10    1.774355656516224e-10    -2.1394161735156716e-12    9.863578609940334e-10    2.663616326385746e-08    5.548442456555397e-10    6.861752610659148e-10    1.114113823402939e-09    4.545206553348446e-10    3.265614762721732e-10
22_36    4.735641189015749e-09    3.170969805082183e-10    2.603088778669698e-10    5.641783951682859e-11    1.087755777458809e-09    2.9027660267055804e-08    7.102330087097428e-10    7.267451500328396e-10    1.165587200020691e-09    5.575167319209012e-10    4.719315838369296e-10
23_36    5.98170176542293e-09    4.4977143914470387e-10    2.445143749212958e-10    7.353037728809802e-12    1.3454640887494246e-09    3.043336454735763e-08    8.280303193293793e-10    8.377332816228388e-10    1.0917819321928556e-09    5.183151843948235e-10    5.774056584208061e-10
24_36    6.627666739493859e-09    5.588946404996068e-10    2.6277358557848613e-10    7.08851239255066e-12    1.4691053693768393e-09    2.964543411263397e-08    8.955401917600467e-10    9.123487999278266e-10    1.0982569198073803e-09    4.070068319822382e-10    6.00370665747775e-10
25_36    6.0616984804413465e-09    5.577979098583753e-10    3.188627231655604e-10    3.389562333705297e-11    1.3825293060086213e-09    2.585138150983919e-08    7.650912481746733e-10    7.20868367874229e-10    1.0290817234259632e-09    4.0233159330988536e-10    5.060474904631407e-10
26_36    4.467689094852778e-09    4.689405656937643e-10    1.9112491574058518e-10    -2.3333828533271587e-11    1.20141673984131e-09    1.982994006573912e-08    5.308900437125243e-10    4.5979245462384086e-10    8.365239865696279e-10    3.810895548874947e-10    3.6759423777284726e-10
27_36    2.7582910610335346e-09    3.454191059260162e-10    6.997942057453746e-11    -1.1995741379131834e-10    9.115244380849008e-10    1.3388122835668192e-08    3.5434253642289723e-10    2.9561458543637084e-10    5.248139770058398e-10    2.2658366750510105e-10    2.2768623486315522e-10
28_36    1.6721617217158838e-09    2.2144242207998418e-10    3.192836563424484e-11    -5.127768042634699e-11    5.853819269401112e-10    8.405328891433796e-09    2.0723665665125802e-10    1.556157667148077e-10    2.2694137752182134e-10    1.0303280014261888e-10    1.1109826203197891e-10
29_36    1.1437331256558495e-09    1.1065046509074463e-10    -1.3439787683978331e-10    -1.527918320151587e-11    2.7474044211756176e-10    5.499782851279165e-09    7.542509683644947e-11    1.4469629169857942e-10    4.3572659453711346e-11    1.0773247231240425e-10    3.8855347401922334e-11
30_36    8.689688306648893e-10    2.7368417926998383e-11    -1.3611472465093026e-10    -9.050565411356465e-11    4.66458475529531e-11    4.186749357379237e-09    9.044988494746952e-12    3.8390149587283596e-11    -2.4288357449314498e-11    1.2021487978254731e-10    1.665893154631071e-11
31_36    7.94897030426264e-10    5.006972393610432e-11    6.066826311540615e-11    2.608487036532818e-11    -5.894794817749142e-11    3.6896009313886476e-09    4.1963381835045585e-11    7.918957706806281e-11    -9.095157977240455e-11    1.2816065314758945e-10    3.2870544342206955e-11
32_36    8.151636388542715e-10    1.6205125331938174e-10    1.1400306143961138e-10    -3.363282018585118e-11    -1.3567599977333117e-10    3.4216401298194308e-09    6.502190385147693e-11    2.0462492234046397e-10    1.415853164503321e-11    3.3029053016935325e-11    4.912477860299777e-11
33_36    7.554418246568357e-10    1.840966772683302e-10    -3.7863964726231826e-11    -5.921729502616372e-11    -1.73284555613073e-10    3.276901736624752e-09    2.270564740253658e-11    2.0570643627327508e-10    -1.036527515262506e-11    8.066459303691265e-12    3.3250390584297205e-11
34_36    6.55418980606652e-10    1.5254605476902647e-10    1.7130535968227704e-11    -2.5024258799968755e-11    -1.225679565176812e-10    3.1826902496212935e-09    3.3516639638814904e-11    4.1082606544601705e-11    -7.344966184821469e-11    1.5572341523305712e-10    4.740157119432726e-13
35_36    6.299945037489308e-10    1.231721221387751e-10    2.3595069601558187e-11    2.4562942737828087e-11    -1.0554805189073672e-10    3.0949779625353772e-09    6.474469892234159e-11    -1.0761065411862881e-10    -9.628103824750345e-11    1.7090150383811304e-10    -1.7802382500546986e-12
36_36    6.562316351180859e-10    7.551255705876225e-11    8.570790456365308e-11    1.2384368499859794e-10    -1.0945550304628006e-10    2.9971468383107844e-09    5.426388855721114e-11    -3.945695426491351e-12    -7.6494527872154e-11    1.414062742284402e-10    5.18979015569245e-13
37_36    6.436686597627541e-10    5.2194302627774235e-11    2.2497560330500164e-10    5.6500236139734484e-12    -3.9052582880779164e-11    2.8414889819005855e-09    4.893785785209077e-11    9.074579788376187e-11    2.7275001937150506e-11    4.457721239434059e-11    1.7109501318062645e-11
38_36    5.864304172609762e-10    4.490293064759316e-11    4.087002990102469e-11    2.2362772148159552e-11    9.361552734614708e-11    2.7145594729519856e-09    1.599728811746132e-11    5.878392731204598e-13    7.581720333454542e-11    -1.8244863467825627e-11    8.696280370749631e-11
39_36    5.311243023220978e-10    6.753355712875519e-11    6.500705733567915e-11    4.758384284111384e-12    2.1637211869387686e-10    2.714667120155589e-09    -2.4226714181087557e-12    -1.7344186392348293e-11    2.841622052478163e-11    -8.894740862007946e-11    1.181153476041081e-10
40_36    4.853088311417521e-10    7.667936824888717e-11    -6.470031562662385e-11    -5.204843167753862e-11    1.3774767432503078e-10    2.6754229864920045e-09    4.1240184975479156e-11    4.972219772451685e-11    -6.398961711590264e-11    -3.570148676981352e-11    9.382251771693462e-11
41_36    4.6475613515614803e-10    2.3166579888637927e-11    -5.60543169018511e-11    -5.294749963082145e-12    -4.993258513893423e-11    2.645597983143698e-09    8.959978983145447e-12    9.72068598958204e-11    3.956707919854148e-11    7.866104624744938e-12    1.017636928521268e-10
42_36    5.024906693835096e-10    -1.769277603250017e-11    9.310129141061921e-12    -5.6398248517650135e-11    -1.0987006332689074e-10    2.7703207244184335e-09    -3.8317629686367315e-11    8.714770715359913e-11    8.974513500200384e-11    3.4720739530078595e-11    1.0390647529055295e-10
43_36    5.896893276996862e-10    -3.107456699686381e-11    7.63033977197106e-11    -1.3528544776885543e-10    -7.671317926638489e-11    2.9499435395307896e-09    -4.454796447142253e-11    1.357532327172305e-10    7.4504101494103e-11    7.775168247193689e-11    8.152926948494522e-11
44_36    6.480553356459029e-10    -4.4768426046472526e-11    1.2216669585275524e-10    -4.9169375707027877e-11    -9.776931334880973e-11    3.036579354580652e-09    -4.135456368778339e-11    4.533950261972379e-11    3.853146912987905e-11    5.90142996590806e-11    3.693925495261136e-11
0_37    4.57214007675098e-09    3.6003539271319803e-10    7.171586374890838e-10    3.068148208823659e-10    1.1850901211304492e-09    4.67914134230453e-08    4.317258324184154e-10    7.186039853401516e-10    1.6703684409233507e-09    3.591407220211949e-10    2.13463779884963e-10
1_37    3.0748241394336077e-09    2.5078281188341477e-10    6.464044180303627e-10    2.0004580092943792e-10    9.506254109348411e-10    3.580769155494746e-08    2.727112288911218e-10    5.264581896983417e-10    1.4499160457659483e-09    2.7014814918180445e-10    1.858431971617215e-10
2_37    2.0707687595743255e-09    1.3325713240989176e-10    5.970105254839464e-10    1.678460386906231e-10    6.996947192106365e-10    2.4253130022042415e-08    1.5297594781135266e-10    3.989903852214446e-10    1.1326432691111763e-09    1.8821907832743838e-10    1.3579716675502355e-10
3_37    1.6283861792070973e-09    1.3515829429041051e-11    5.795534806430041e-10    1.3943711346707037e-10    4.708450957094261e-10    1.5057549308897345e-08    1.2981393595471076e-10    3.337585206036202e-10    8.902878826472557e-10    1.5769231088070706e-10    9.088397847787887e-11
4_37    1.4452113646119594e-09    4.203082610105883e-11    5.062209724722355e-10    3.246752881665798e-10    2.4760703073001687e-10    9.8343118795148e-09    1.6560294033894428e-10    2.995346262898621e-10    6.799464255431573e-10    1.2179239522586972e-10    4.439847967706263e-11
5_37    1.2836257951241524e-09    1.7169301909322302e-10    3.9261725574142603e-10    1.2295053409538583e-10    2.073170637135591e-10    7.879512669533635e-09    2.0458041741918782e-10    2.44223595102014e-10    5.023409152244818e-10    9.191733579247243e-11    2.3119127868322408e-11
6_37    1.2040229687719819e-09    2.0337182310930638e-10    4.0176194604665453e-10    5.60565734861661e-11    2.9201084699917306e-10    7.2905344509193304e-09    1.6022762875753317e-10    1.4577840183532264e-10    4.1151597245448205e-10    1.086338462449588e-10    9.560349986359422e-12
7_37    1.1932511502989943e-09    1.4483000664213157e-10    2.5872264820643315e-10    2.2326381019757048e-11    2.69962414372736e-10    6.880580259847316e-09    9.683886960667778e-11    8.02371073767448e-11    3.1473869647505904e-10    1.210856007819593e-10    -2.3881107085462018e-11
8_37    1.2074269960877433e-09    6.113825780793082e-11    2.5811463491296723e-10    2.3504387920786505e-11    1.6451327371892744e-10    6.418437358878435e-09    6.508966505637667e-11    1.1742950106837867e-10    2.1736171497720802e-10    6.114978733467926e-11    -3.065557816510853e-11
9_37    1.1703309761193658e-09    -3.173583986847464e-11    3.321605737433195e-10    5.49728887621799e-11    2.950422097127613e-11    5.98426927494593e-09    4.2536272021925284e-11    1.1704554573611274e-10    1.8166980729861e-10    4.759808116781071e-11    1.4780776884434153e-11
10_37    1.1068692926907386e-09    -7.163922522521883e-11    2.4703480831119745e-10    1.2687986901884654e-10    -2.062846555865976e-11    5.738335782414038e-09    8.433754331362753e-11    5.621545474890825e-11    1.803222210438105e-10    8.05912991189988e-11    4.493241890762106e-11
11_37    1.014106438689131e-09    4.455075708709175e-13    1.3686940143082854e-10    1.3583322028587588e-10    -1.3561535838972825e-11    5.546131700380559e-09    1.1570851713839733e-10    5.576412837231618e-11    1.6553056256050094e-10    9.07729596218167e-11    5.99712388672723e-11
12_37    8.880330421116933e-10    1.0518957308850195e-10    1.677733719127259e-10    8.294572507424249e-11    -5.444952811129029e-11    5.184437096273895e-09    1.0379856136083579e-10    6.218047508946798e-11    1.7814700884443992e-10    9.360235862449776e-11    5.5843045553112706e-11
13_37    7.936739024626262e-10    2.0706752385010237e-10    2.5354761386975286e-10    1.596802330142988e-11    -3.037063215301101e-11    4.956319215938328e-09    9.566105666332942e-11    1.047601675114677e-10    2.0674967527777698e-10    1.4154932124977218e-10    3.102470705481068e-11
14_37    7.513536749207441e-10    2.557824900168709e-10    2.1237663082113302e-10    4.3327576516042593e-11    8.664738645928654e-11    5.2281755006879134e-09    1.2477866241970568e-10    2.331550691027645e-10    2.612269676774178e-10    1.3353691107355051e-10    2.580287505349853e-11
15_37    7.697213253577476e-10    2.347277774172392e-10    2.1734579959435144e-10    1.1514745235841247e-10    2.206129821602092e-10    6.208316745395253e-09    1.3091289949599398e-10    2.4366077859012113e-10    3.069473741062473e-10    7.767438377096868e-11    3.759615450861986e-12
16_37    8.291694905870474e-10    1.7784273700339364e-10    2.4880099286944997e-10    5.098581173674718e-11    3.3926278060043976e-10    8.005184051790123e-09    9.80856757768332e-11    2.095519516352551e-10    4.1231234689854194e-10    1.455528608654358e-10    -1.1950375488956115e-11
17_37    9.749207356913518e-10    1.6901618171711003e-10    1.8863713688833605e-10    4.298580978159578e-11    4.062751268964354e-10    1.0451897342486673e-08    8.426115795537691e-11    2.332522503436952e-10    5.871364736717266e-10    2.142158753501881e-10    2.0481280722265362e-11
18_37    1.2162418098189102e-09    2.1786412123306114e-10    1.4645066870684633e-10    -9.678955096907406e-12    4.780134603913902e-10    1.3026804996774138e-08    1.2626817690559294e-10    3.426860782827348e-10    6.141523182256616e-10    2.301798340817541e-10    7.919586137385482e-11
19_37    1.3816791958430548e-09    2.1954904930175789e-10    2.717958213675175e-10    3.9449332771813575e-11    5.876399574047141e-10    1.4790590971911696e-08    1.9782893736735818e-10    3.7947901533986956e-10    5.663666186682262e-10    2.5950491770021666e-10    8.701853946928269e-11
20_37    1.5386127328725506e-09    1.730431178727618e-10    1.316766200628153e-10    -1.4037047801110444e-11    6.734001308589656e-10    1.556888698191287e-08    2.676562430056005e-10    4.670083108139253e-10    6.630954009399581e-10    2.7542578462721993e-10    8.888451656976141e-11
21_37    1.950433698934768e-09    1.4559550186850715e-10    1.6278290670190798e-10    -8.76531262553474e-11    6.327741054022653e-10    1.6351596527261774e-08    3.7439862105131603e-10    4.065687334022396e-10    7.783848804204398e-10    3.239000665516266e-10    1.3845749555289446e-10
22_37    2.5989610224346062e-09    2.1875779797621637e-10    2.157602798150681e-10    1.793609180319789e-11    5.641670250906467e-10    1.748985133021152e-08    4.6097403249696206e-10    3.2080897119862696e-10    7.008396700917793e-10    3.452944811489131e-10    2.1799711129950337e-10
23_37    3.241235881632186e-09    3.6495420867485387e-10    2.6059992918082976e-10    -8.077180194723591e-11    6.607498679982878e-10    1.8335130812654762e-08    4.751127159047717e-10    4.1558870269082816e-10    6.172144264567796e-10    2.756878894178592e-10    3.0230611580468893e-10
24_37    3.5363828785527873e-09    4.514162356170257e-10    3.0365813154139266e-10    -1.0095920414118709e-10    7.553295909117413e-10    1.7867094227288623e-08    4.883273828821303e-10    5.04986501288055e-10    5.905768328228242e-10    1.7487661174767344e-10    3.100768050802993e-10
25_37    3.1602109098850164e-09    4.1798781379480545e-10    2.2402152290054373e-10    -4.1378764450192474e-11    6.564216822600821e-10    1.5277607104863135e-08    3.824511162372209e-10    3.9953114218785015e-10    5.034799785362156e-10    1.823470425263019e-10    2.266221033440072e-10
26_37    2.3226709271364637e-09    3.377222251287332e-10    1.5153235365871546e-10    -5.2714015212900375e-11    4.847637366201426e-10    1.142450328294179e-08    2.490564082715727e-10    1.6755594286277268e-10    4.117993912349797e-10    1.7644879624610146e-10    1.359147270592956e-10
27_37    1.5452549396445775e-09    2.6406457334636745e-10    1.3746570168361474e-10    -1.6381669706576113e-10    3.1474815532594414e-10    7.709880860505722e-09    1.9530822054508747e-10    4.104504569688004e-11    2.042517105127827e-10    1.2741387661697131e-10    7.448267674481147e-11
28_37    1.1101323493259354e-09    2.1332925084269379e-10    9.346016279050045e-11    -1.626007118843116e-10    1.5064402722462422e-10    5.146155059492515e-09    1.3064185467639497e-10    8.844266209409848e-11    8.137512105476026e-11    7.772058529338646e-11    3.758279223575809e-11
29_37    8.82448115443828e-10    1.990334178474611e-10    -1.0978487402477987e-10    -5.0395526219256504e-11    -2.6731322115139278e-11    3.9297752985277705e-09    6.59015674932664e-11    1.4297982057809252e-10    1.4928503959350903e-11    8.25824070370419e-11    -9.968711555190604e-12
30_37    7.563000873296257e-10    1.8737488961101686e-10    -9.34792565767176e-11    -2.510954932624545e-11    -1.7610356552122569e-10    3.550668759238293e-09    3.2725681574348736e-11    4.6902749329663584e-11    -4.4101269954404814e-11    1.0821003612585725e-10    -4.798868373695093e-12
31_37    7.57506630507316e-10    1.9733531223965611e-10    7.120893490528237e-11    -1.1365407734293317e-10    -2.506141606373734e-10    3.4233153894255053e-09    5.43156334773164e-11    6.941958323290387e-11    -5.476449745639723e-11    7.686230316539466e-11    2.684358818534135e-11
32_37    7.946358200475889e-10    2.4212097583598227e-10    6.232832042628777e-11    -9.146750602553663e-11    -2.9913359024552855e-10    3.283858437157608e-09    1.176292392918284e-10    1.5769651843780155e-10    4.6136360133573895e-11    -3.7598042734199704e-13    2.4498470880598332e-11
33_37    7.31439493194124e-10    2.081636555122834e-10    4.9573174066690054e-11    -4.626386720289129e-11    -2.7957075521645507e-10    3.1327957707512195e-09    1.3532846601164315e-10    1.0965917522145064e-10    5.895809644673264e-11    -4.6816506874552114e-11    -7.256944775995457e-14
34_37    6.019123149430916e-10    1.3983751625727992e-10    9.102846455726335e-11    2.1130915446534484e-11    -2.1253282966910264e-10    3.0105758269602812e-09    9.978093792123424e-11    -3.7091056827098786e-11    -2.6152671100496595e-11    9.045665689141806e-11    -4.063181115712294e-11
35_37    5.539159444106323e-10    9.418213507981222e-11    1.2089352382493139e-10    6.731110623198114e-11    -1.7638581932930104e-10    2.9556152015706322e-09    5.775543864240917e-11    -1.5591330808475973e-10    -1.5239041332039009e-10    1.0099060400267153e-10    -3.188129655666327e-11
36_37    6.012074615403172e-10    3.0952109585374804e-11    9.325678181142514e-11    4.850437513596768e-11    -1.5090271067584683e-10    2.828167640454692e-09    5.1881158188554466e-11    2.7473655590717017e-11    -2.2258936575303418e-10    3.569319272789125e-11    -1.606920144819363e-11
37_37    5.975919782037332e-10    -1.1132757472823458e-11    2.745433903521559e-11    -1.0348005501706913e-10    -7.114219472949739e-11    2.648443906088957e-09    3.35942570189728e-11    2.112308619080203e-10    -1.7090854383016524e-10    2.1647041422070916e-11    -1.0604286586653569e-11
38_37    5.359090130679897e-10    -1.246428790180069e-11    -1.4352340035117225e-10    -3.237423054993617e-12    5.208099744470433e-11    2.5365244540927983e-09    3.986306543503786e-12    1.0673419873061744e-10    -2.742751679376158e-11    -4.5892920671604413e-11    5.6585408430687355e-11
39_37    5.029384586040956e-10    3.049628652804162e-11    -7.248132404423054e-11    -1.4284530147847748e-11    1.5198208668353147e-10    2.5689531741782565e-09    -6.578281311324343e-12    9.66087071166498e-12    7.890450516651313e-12    -9.799313361499102e-11    9.585851230924908e-11
40_37    4.959396789341945e-10    5.901667401151274e-11    -3.341904325858857e-11    -7.85898299411076e-12    9.72795345922254e-11    2.591310152776592e-09    3.868250749599041e-11    1.8054825871560337e-11    -1.3075534593505394e-11    -4.1126167445231705e-11    5.108208741396588e-11
41_37    5.052520362437904e-10    2.7266591488435123e-11    -1.4255798825298472e-11    -2.4050654405200106e-11    -2.720233315736504e-11    2.5742951666570644e-09    3.12164547379452e-11    2.2846516873767088e-11    5.786752684268853e-11    -1.4319583362165235e-13    4.7922010231003005e-11
42_37    5.477173806627044e-10    -7.095039694264964e-12    -1.2403008754141931e-11    -1.0625772220512512e-10    -5.4480399621548533e-11    2.657196969331941e-09    -1.7684677853493494e-12    4.3972407003441586e-11    1.0635369106675313e-10    5.535060778043234e-11    5.975297949758788e-11
43_37    6.073604171268889e-10    8.543105352851671e-12    2.6065456363101047e-11    -1.1870749378816014e-10    -2.57434337868755e-11    2.791190826017e-09    2.1177940237524035e-11    5.697203753873037e-11    9.410094759048697e-11    9.285069539439313e-11    3.5536025185284134e-11
44_37    6.133641096399322e-10    3.669751663654543e-11    8.313281031724599e-11    -2.4754138450913854e-10    -2.5876622302561065e-11    2.8698674759504737e-09    1.0629368667493838e-11    -2.257349108070905e-11    1.023863669587607e-10    5.428930550104703e-11    -9.699868468926084e-12
